TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
86389,Prunus serrulata :: Ornamental Cherry,1547 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75861257,-122.4843821
86532,Tristaniopsis laurina :: Swamp Myrtle,1543 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7586053,-122.4854529
86494,Tristaniopsis laurina :: Swamp Myrtle,1542 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75860074,-122.4852976
18388,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',848 Potrero Ave,Sidewalk: Curb side : Cutout,18,3x3,37.75858035,-122.4069964
86312,Tristaniopsis laurina :: Swamp Myrtle,1551 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7585622,-122.4832905
21952,Ficus nitida :: Laurel Fig,2455 03RD ST,Sidewalk: Curb side : Cutout,14,4x9,37.75854746,-122.3882567
173659,Quercus ilex :: Holly Oak,200 Lawton St,Median : Cutout,,,37.75854555,-122.4648701
86268,Melaleuca quinquenervia :: Cajeput,1554 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75853656,-122.4831487
86019,Arbutus 'Marina' :: Hybrid Strawberry Tree,1546 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75852988,-122.4863802
10107,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',799X Guerrero St,Sidewalk: Curb side : Cutout,3,3x4,37.75852389,-122.4233869
214007,Quercus ilex :: Holly Oak,100x Lawton St,Median : Cutout,4,Width 3ft,37.75850031,-122.4647071
85874,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2424 Folsom St,Sidewalk: Curb side : Cutout,5,3x3,37.7584882,-122.4147448
87470,Lophostemon confertus :: Brisbane Box,2460 03rd St,Sidewalk: Curb side : Cutout,6,3x3,37.75848776,-122.3885194
214006,Quercus ilex :: Holly Oak,200x Lawton St,Median : Cutout,4,Width 3ft,37.75848304,-122.4649874
85940,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1554 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7584825,-122.4842245
18389,Magnolia grandiflora 'Russet' :: Russet Magnolia,852 Potrero Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75846844,-122.4070058
86018,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1550 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75845937,-122.4863765
86137,Arbutus 'Marina' :: Hybrid Strawberry Tree,1562 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75845732,-122.4820694
15459,Metrosideros excelsa :: New Zealand Xmas Tree,2415 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.75843727,-122.4186783
86313,Tristaniopsis laurina :: Swamp Myrtle,1559 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75841825,-122.4832817
86017,Arbutus 'Marina' :: Hybrid Strawberry Tree,1554 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75840454,-122.4863663
86493,Tristaniopsis laurina :: Swamp Myrtle,1554 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75840233,-122.4852908
85875,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2430 Folsom St,Sidewalk: Curb side : Cutout,5,3x3,37.75839495,-122.4147355
85939,Prunus serrulata :: Ornamental Cherry,1558 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75839325,-122.484212
2314,Liquidambar styraciflua :: American Sweet Gum,2253 Bryant St,Sidewalk: Curb side : Cutout,12,3x3,37.75839179,-122.4095499
86136,Arbutus 'Marina' :: Hybrid Strawberry Tree,1566 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75838008,-122.4820606
15458,Metrosideros excelsa :: New Zealand Xmas Tree,2401 Mission St,Sidewalk: Curb side : Cutout,18,4X4,37.75837173,-122.4189381
86267,Melaleuca quinquenervia :: Cajeput,1562 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75836464,-122.4831374
242541,Ulmus parvifolia :: Chinese Elm,2430 Folsom St,Sidewalk: Curb side : Cutout,5,Width 4ft,37.75835375,-122.4147454
86314,Melaleuca quinquenervia :: Cajeput,1563 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7583489,-122.4832798
5479,Ceratonia siliqua :: Carob,695 Dolores St,Sidewalk: Curb side : Cutout,20,8,37.75834692,-122.4256337
86179,Arbutus 'Marina' :: Hybrid Strawberry Tree,1567 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75833628,-122.4822056
91236,Acacia stenophylla :: Shoestring Acacia,804 Guerrero St,Median :,3,3x100,37.75832447,-122.4236187
86016,Arbutus 'Marina' :: Hybrid Strawberry Tree,1558 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7583244,-122.4863672
21956,Ficus nitida :: Laurel Fig,2475 03rd St,Sidewalk: Curb side : Cutout,12,4x9,37.75830252,-122.3882331
428,Prunus cerasifera :: Cherry Plum,804X Guerrero St,Sidewalk: Curb side : Cutout,20,2x2,37.75830047,-122.4236024
18390,Ficus nitida :: Laurel Fig,866 Potrero Ave,Sidewalk: Curb side : Cutout,40,3x3,37.75829078,-122.4069956
86057,Arbutus 'Marina' :: Hybrid Strawberry Tree,1559 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75828969,-122.4865109
86315,Tristaniopsis laurina :: Swamp Myrtle,1567 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75828216,-122.4832814
15462,Metrosideros excelsa :: New Zealand Xmas Tree,2419 Mission St,Sidewalk: Curb side : Cutout,12,4X4,37.75827808,-122.4189331
86533,Tristaniopsis laurina :: Swamp Myrtle,1567 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75823626,-122.4854234
2316,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2263 Bryant St,Sidewalk: Curb side : Cutout,5,,37.75823577,-122.4095401
23613,Pinus Spp :: Pine Spp,900X Vermont St,Sidewalk: Curb side : Cutout,36,30X30PL,37.75823406,-122.4039646
117565,Ficus nitida :: Laurel Fig,2450 HARRISON ST,Sidewalk: Curb side : Cutout,32,3x3,37.75822916,-122.4125965
113194,Pinus thunbergii :: Japanese Black Pine,699X Noe St,Median : Yard,12,,37.75822143,-122.4325226
91237,Acacia stenophylla :: Shoestring Acacia,808 Guerrero St,Median : Cutout,3,4x15,37.75821996,-122.4236264
21955,Lophostemon confertus :: Brisbane Box,2490 03rd St,Sidewalk: Curb side : Cutout,3,3X3,37.75818753,-122.3884923
23024,Lophostemon confertus :: Brisbane Box,914 Valencia St,Sidewalk: Curb side : Cutout,18,3x3,37.75817438,-122.4213447
86390,Prunus serrulata :: Ornamental Cherry,1571 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75816706,-122.4843491
18391,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,874 Potrero Ave,Sidewalk: Curb side : Cutout,3,4x4,37.7581653,-122.4069841
91238,Acacia stenophylla :: Shoestring Acacia,812x Guerrero St,Median : Cutout,3,,37.75815412,-122.4236212
25192,Melaleuca quinquenervia :: Cajeput,3351 Market St,Sidewalk: Curb side : Cutout,10,3X3,37.75815325,-122.4435112
15461,Metrosideros excelsa :: New Zealand Xmas Tree,2425 Mission St,Sidewalk: Curb side : Cutout,12,4X4,37.75815129,-122.4189167
46948,Metrosideros excelsa :: New Zealand Xmas Tree,1530 43rd Ave,Sidewalk: Curb side : Cutout,3,3x25,37.75811133,-122.5024502
85876,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2448 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.75810693,-122.4147108
15463,Metrosideros excelsa :: New Zealand Xmas Tree,2430 Mission St,Sidewalk: Curb side : Cutout,18,4x4,37.75810287,-122.4191186
23614,Pinus canariensis :: Canary Island Pine,910X Vermont St,Sidewalk: Curb side : Cutout,18,30X30PL,37.75809845,-122.4039392
86391,Prunus serrulata :: Ornamental Cherry,1575 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75809785,-122.4843397
25033,Phoenix canariensis :: Canary Island Date Palm,700X Dolores St,Median : Cutout,70,20,37.75808148,-122.4257527
12921,Acacia decurrens :: Acacia: Silver Wattle,1050 Lawton St,Median : Cutout,12,12,37.75808093,-122.4742101
115964,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,1599x 30TH AVE,Sidewalk: Curb side : Cutout,8,3x3,37.75805061,-122.489101
86392,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1579 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75804715,-122.4843325
25016,Phoenix canariensis :: Canary Island Date Palm,710X Dolores St,Median : Cutout,70,20,37.75804134,-122.4259113
86135,Arbutus 'Marina' :: Hybrid Strawberry Tree,1586 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75803884,-122.4820414
63523,Acacia baileyana 'Purpurea' :: Purple-leaf Acacia,929 VALENCIA ST,Sidewalk: Curb side : Cutout,3,3x3,37.75799017,-122.4210418
85877,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2456 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.75797804,-122.4146971
18392,Ficus nitida :: Laurel Fig,886 Potrero Ave,Sidewalk: Curb side : Cutout,30,3x3,37.75797708,-122.4069668
220007,Acacia baileyana :: Bailey's Acacia,929 Valencia St,Sidewalk: Curb side : Cutout,1,Width 3ft,37.75796277,-122.4211105
10112,Geijera parviflora :: Australian Willow,821 Guerrero St,Sidewalk: Curb side : Cutout,6,3x3,37.75795359,-122.423332
86534,Tristaniopsis laurina :: Swamp Myrtle,1583 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75795314,-122.4854053
252924,Cupressus macrocarpa :: Monterey Cypress,700 Sanchez St,Front Yard : Yard,,,37.75794557,-122.430328
23033,Lophostemon confertus :: Brisbane Box,934 Valencia St,Sidewalk: Curb side : Cutout,18,3x3,37.7579274,-122.4213338
434,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,890X Potrero Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75791587,-122.4069612
85878,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2460 Folsom St,Sidewalk: Curb side : Cutout,9,3x3,37.75791495,-122.414692
86134,Arbutus 'Marina' :: Hybrid Strawberry Tree,1596 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75788695,-122.4820289
5492,Acacia melanoxylon :: Blackwood Acacia,719 Dolores St,Sidewalk: Curb side : Cutout,1,8,37.7578835,-122.4255907
113196,Quercus suber :: Cork Oak,4090X 20th St,Median : Yard,,,37.75787862,-122.4315235
86058,Arbutus 'Marina' :: Hybrid Strawberry Tree,1583 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7578716,-122.4864831
86393,Prunus serrulata :: Ornamental Cherry,1595 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7578673,-122.4843245
91818,Pistacia chinensis :: Chinese Pistache,2475 Harrison St,Sidewalk: Curb side : Cutout,6,3x3,37.75784964,-122.4123188
12941,Private shrub :: Private Shrub,725X Dolores St,Sidewalk: Curb side : Cutout,25,6,37.75783854,-122.4255686
10113,Prunus cerasifera :: Cherry Plum,827 Guerrero St,Sidewalk: Curb side : Cutout,3,3X3,37.75779073,-122.4233194
86492,Tristaniopsis laurina :: Swamp Myrtle,1590 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75778838,-122.4852473
85938,Prunus serrulata :: Ornamental Cherry,1590 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7577842,-122.4841705
85879,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2470 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.75777081,-122.4146548
86316,Melaleuca quinquenervia :: Cajeput,1599X 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75773672,-122.4832345
5491,Ginkgo biloba :: Maidenhair Tree,730 Dolores St,Sidewalk: Curb side : Cutout,3,3X3,37.75773177,-122.4258646
28796,Lophostemon confertus :: Brisbane Box,2465 Mission St,Sidewalk: Curb side : Cutout,3,4X4,37.75772541,-122.4187846
91029,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',967 South Van Ness Ave,Sidewalk: Curb side : Cutout,5,3x3,37.75770908,-122.4167021
10117,Prunus cerasifera :: Cherry Plum,845 Guerrero St,Sidewalk: Curb side : Cutout,12,3X3,37.75768956,-122.4233074
91241,Acacia stenophylla :: Shoestring Acacia,842x Guerrero St,Median : Cutout,3,,37.75766319,-122.4235739
91239,Acacia stenophylla :: Shoestring Acacia,842x Guerrero St,Median : Hanging Pot,3,,37.75766319,-122.4235739
2323,Lophostemon confertus :: Brisbane Box,2298X Bryant St,Sidewalk: Curb side : Cutout,18,3X3,37.75765116,-122.4096669
29076,Jacaranda mimosifolia :: Jacaranda,2299X Bryant St,Sidewalk: Curb side : Cutout,3,3x3,37.75763467,-122.4094952
103727,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2485 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.75759442,-122.4143855
85937,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1600X 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75758383,-122.4841615
15468,Corymbia ficifolia :: Red Flowering Gum,2462 Mission St,Sidewalk: Curb side : Cutout,12,2x2,37.75758287,-122.4190715
197374,Robinia pseudoacacia :: Black Locust,950x Kansas St,Median : Yard,8,,37.75755152,-122.4029173
91243,Acacia stenophylla :: Shoestring Acacia,850x Guerrero St,Median : Cutout,3,,37.75755078,-122.4235606
86133,Tristaniopsis laurina :: Swamp Myrtle,1606 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75754307,-122.482001
10119,Prunus cerasifera :: Cherry Plum,850 Guerrero St,Sidewalk: Curb side : Cutout,18,3X3,37.75753557,-122.4235364
23037,Lophostemon confertus :: Brisbane Box,963 Valencia St,Sidewalk: Curb side : Cutout,25,3X3,37.75751831,-122.4210746
91244,Acacia stenophylla :: Shoestring Acacia,852x Guerrero St,Median : Cutout,3,,37.75751783,-122.4235598
15471,Corymbia ficifolia :: Red Flowering Gum,2480 Mission St,Sidewalk: Curb side : Cutout,18,2X2,37.75751775,-122.4190726
23035,Lophostemon confertus :: Brisbane Box,956 Valencia St,Sidewalk: Curb side : Cutout,18,3X3,37.7574996,-122.4213748
86013,Arbutus 'Marina' :: Hybrid Strawberry Tree,1600X 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75748929,-122.4863088
189307,Cordyline australis :: Dracena Palm,1510x 22nd St,Median : Cutout,6,Width 6ft,37.75747387,-122.3961954
21962,Lophostemon confertus :: Brisbane Box,2535 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.75747104,-122.3881315
5498,Acacia melanoxylon :: Blackwood Acacia,751 Dolores St,Sidewalk: Curb side : Cutout,24,5,37.75745334,-122.4256024
773,Acacia melanoxylon :: Blackwood Acacia,1500X 37th Ave,Sidewalk: Curb side : Cutout,18,3,37.75745321,-122.4959694
86317,Melaleuca quinquenervia :: Cajeput,1611 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75744672,-122.4832145
103180,Platanus x hispanica :: Sycamore: London Plane,1601X 28th Ave,Sidewalk: Curb side : Cutout,11,3x4,37.75743142,-122.4864473
99444,Cupressus macrocarpa :: Monterey Cypress,1601X 15th Ave,Median : Cutout,,,37.75740817,-122.4721624
91753,Pistacia chinensis :: Chinese Pistache,2500X Harrison St,Sidewalk: Curb side : Cutout,5,3x3,37.75737751,-122.4124125
86395,Prunus serrulata :: Ornamental Cherry,1609 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75735466,-122.4842869
18420,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,924 Potrero Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75733116,-122.4068871
86491,Tristaniopsis laurina :: Swamp Myrtle,1610 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75729973,-122.485214
86396,Prunus serrulata :: Ornamental Cherry,1615 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75729776,-122.4842805
20686,Pinus radiata :: Monterey Pine,1592X Sunset Blvd,Sidewalk: Curb side : Cutout,36,60,37.75728569,-122.4955129
46263,Lophostemon confertus :: Brisbane Box,2546 03rd St,Sidewalk: Curb side : Cutout,6,3x3,37.75728452,-122.3883658
25026,Phoenix canariensis :: Canary Island Date Palm,750X Dolores St,Median : Cutout,70,20,37.75728111,-122.4256753
5495,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',750 Dolores St,Sidewalk: Curb side : Cutout,40,3X3,37.75727844,-122.4258312
5499,Schinus terebinthifolius :: Brazilian Pepper,761 Dolores St,Sidewalk: Curb side : Cutout,15,5X5,37.7572697,-122.4255117
23040,Platanus x hispanica :: Sycamore: London Plane,981 Valencia St,Sidewalk: Curb side : Cutout,6,3X3,37.7572552,-122.4210388
18421,Ficus nitida :: Laurel Fig,934 Potrero Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75722874,-122.4068813
91245,Acacia stenophylla :: Shoestring Acacia,870x Guerrero St,Median : Cutout,3,,37.75722163,-122.4235314
91249,Acacia stenophylla :: Shoestring Acacia,870x Guerrero St,Median : Cutout,3,,37.75722163,-122.4235314
2333,Lophostemon confertus :: Brisbane Box,2321 Bryant St,Sidewalk: Curb side : Cutout,18,5X5,37.75721238,-122.4094395
85936,Prunus serrulata :: Ornamental Cherry,1618 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75721196,-122.4841222
86490,Solanum rantonnetti ::,1618 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75716427,-122.485203
10124,Geijera parviflora :: Australian Willow,877 Guerrero St,Sidewalk: Curb side : Cutout,3,3X3,37.75714204,-122.4232397
5500,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',760 Dolores St,Sidewalk: Curb side : Cutout,40,3X3,37.75714034,-122.4258195
2330,Liquidambar styraciflua :: American Sweet Gum,2312 Bryant St,Sidewalk: Curb side : Cutout,18,4X4,37.75713889,-122.4096558
10125,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',876 Guerrero St,Sidewalk: Curb side : Cutout,3,3x3,37.75713659,-122.4234965
85935,Prunus serrulata :: Ornamental Cherry,1622 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75712947,-122.4841175
86397,Prunus serrulata :: Ornamental Cherry,1623 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75712885,-122.484271
20714,Cupressus macrocarpa :: Monterey Cypress,1601X Sunset Blvd,Sidewalk: Curb side : Cutout,42,60,37.75712809,-122.4953755
91246,Acacia stenophylla :: Shoestring Acacia,876x Guerrero St,Median : Cutout,3,,37.75712289,-122.4235219
20708,Metrosideros excelsa :: New Zealand Xmas Tree,1600X Sunset Blvd,Sidewalk: Curb side : Cutout,12,10,37.75711873,-122.4955959
7426,Ulmus parvifolia :: Chinese Elm,2502 Folsom St,Sidewalk: Curb side : Cutout,45,3X3,37.75710144,-122.4148121
5502,Acacia melanoxylon :: Blackwood Acacia,769 Dolores St,Sidewalk: Curb side : Cutout,30,7x9,37.75710051,-122.4255189
25346,Metrosideros excelsa :: New Zealand Xmas Tree,1603X Sunset Blvd,Sidewalk: Curb side : Cutout,3,10,37.75709778,-122.4953518
18422,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,940 Potrero Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75709454,-122.4068507
112021,Lagunaria patersonii :: Primrose Tree,2101x 22nd Ave,Sidewalk: Curb side : Cutout,3,5x5,37.75709345,-122.4023192
96747,Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',399X Liberty St,Sidewalk: Curb side : Cutout,4,1.5x2,37.75708828,-122.4302089
86180,Tristaniopsis laurina :: Swamp Myrtle,1631 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75708403,-122.4821236
5501,Magnolia grandiflora :: Southern Magnolia,770 Dolores St,Sidewalk: Curb side : Cutout,14,5x15,37.75706669,-122.4258125
775,Acacia melanoxylon :: Blackwood Acacia,1600X 37th Ave,Sidewalk: Curb side : Cutout,18,3x10,37.75706429,-122.4959314
91247,Acacia stenophylla :: Shoestring Acacia,880x Guerrero St,Median : Cutout,3,,37.75705705,-122.4235167
85934,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1630 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75704878,-122.484124
3750,Myoporum laetum :: Myoporum,900 Carolina St,Median : Cutout,3,18,37.75704428,-122.3998884
173718,Myoporum laetum :: Myoporum,906 Carolina St,Median : Cutout,15,3x3,37.75704224,-122.4000448
7427,Ulmus parvifolia :: Chinese Elm,2507 Folsom St,Sidewalk: Curb side : Cutout,60,3X3,37.75703545,-122.4144278
221415,Acacia stenophylla :: Shoestring Acacia,800x Guerrero St,Median : Cutout,1,Width 3ft,37.75702427,-122.4233619
86132,Tristaniopsis laurina :: Swamp Myrtle,1634 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75701846,-122.4819665
5503,Phoenix canariensis :: Canary Island Date Palm,773 Dolores St,Sidewalk: Curb side : Cutout,24,5x5,37.75701469,-122.4255122
21978,Lophostemon confertus :: Brisbane Box,2573 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.75700993,-122.3880298
93298,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,869 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.75699449,-122.4278503
2332,Liquidambar styraciflua :: American Sweet Gum,2318 Bryant St,Sidewalk: Curb side : Cutout,18,6X6,37.75699063,-122.4096437
86398,Prunus serrulata :: Ornamental Cherry,1631 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.75698929,-122.4842697
21979,Lophostemon confertus :: Brisbane Box,2575 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.75698328,-122.3880608
27309,Platanus x hispanica :: Sycamore: London Plane,781 Dolores St,Sidewalk: Curb side : Cutout,12,3X3,37.75697462,-122.4255016
240412,Rhamnus alaternus :: Italian Buckthorn,3420 Market St,:,7,Width 3ft,37.75696873,-122.4426783
113367,Eucalyptus globulus :: Blue Gum,6X Christopher Dr,Front Yard : Yard,25,,37.75696293,-122.4544208
18423,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,952 Potrero Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7569581,-122.4068332
86181,Tristaniopsis laurina :: Swamp Myrtle,1639 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7569458,-122.4821109
91248,Acacia stenophylla :: Shoestring Acacia,888x Guerrero St,Median : Cutout,3,,37.75694211,-122.423393
10127,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',892 Guerrero St,Sidewalk: Curb side : Cutout,45,3x3,37.75693596,-122.4234706
2335,Lophostemon confertus :: Brisbane Box,2341 Bryant St,Sidewalk: Curb side : Cutout,12,3X3,37.75693278,-122.409419
25183,Rhamnus alaternus :: Italian Buckthorn,3448X Market St,Sidewalk: Curb side : Cutout,6,3X3,37.75693098,-122.4427112
15473,Washingtonia robusta :: Mexican Fan Palm,2501 Mission St,Sidewalk: Curb side : Cutout,18,4X4,37.75690789,-122.4187823
